userid,username,hashed_password,role,question1,answer1_hash,question2,answer2_hash,question3,answer3_hash,parent_id
d6a4ab08-4a33-46c2-a6e5-e64a41b37268,hello,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,TEACHER,What is your pet’s name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,What is your favorite color?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,What is your mother’s maiden name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d
98e38727-02fd-45d5-bc7b-7f3cb6f4db74,mom,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,PARENT,What is your pet’s name?,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,What is your pet’s name?,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,What is your pet’s name?,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
1942ab05-65dc-4581-afdd-7fce59bf7078,bob,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,TEACHER,What is your pet’s name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,What is your pet’s name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,What is your pet’s name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d
cd166caa-0b22-4041-a735-d166e1db209a,Fawaz,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,STUDENT,What is your pet’s name?,18ac3e7343f016890c510e93f935261169d9e3f565436429830faf0934f4f8e4,What is your pet’s name?,18ac3e7343f016890c510e93f935261169d9e3f565436429830faf0934f4f8e4,What is your pet’s name?,18ac3e7343f016890c510e93f935261169d9e3f565436429830faf0934f4f8e4
fcfb61ee-7b5e-4757-ab1d-de22d1667d9f,victor,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,STUDENT,What is your pet’s name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,What is your pet’s name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,What is your pet’s name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d
feca4078-c76e-4504-af82-8c9eb1816a07,bond,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,STUDENT,What is your pet’s name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,What is your pet’s name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,What is your pet’s name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d
7514a2ec-0d63-48de-8229-b95f222b9e3e,van,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,STUDENT,What is your pet’s name?,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,What is your pet’s name?,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,What is your pet’s name?,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b
40958a8f-3f0a-45e9-836f-a8af9257b29d,girl,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,STUDENT,What is your mother’s maiden name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,What is your mother’s maiden name?,1b16b1df538ba12dc3f97edbb85caa7050d46c148134290feba80f8236c83db9,What is your pet’s name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d
81e1becb-aa8f-4c5b-9e75-6ab226dc3311,vengo,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,TEACHER,What is your mother’s maiden name?,62c66a7a5dd70c3146618063c344e531e6d4b59e379808443ce962b3abd63c5a,What is your pet’s name?,62c66a7a5dd70c3146618063c344e531e6d4b59e379808443ce962b3abd63c5a,What is your pet’s name?,62c66a7a5dd70c3146618063c344e531e6d4b59e379808443ce962b3abd63c5a
a1091898-529b-47e0-9f51-ab06854c3eb9,fawaz1123,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,STUDENT,What is your pet’s name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,What is your mother’s maiden name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,What is your favorite color?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d
7816fd64-5e90-4849-be80-e0b724268726,yo,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,STUDENT,What is your pet’s name?,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,What is your favorite color?,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,What is your favorite color?,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123
80352b88-ff5e-4bf6-b23e-5a700906f8e0,teach1,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,TEACHER,What is your pet’s name?,50e721e49c013f00c62cf59f2163542a9d8df02464efeb615d31051b0fddc326,What is your mother’s maiden name?,3e23e8160039594a33894f6564e1b1348bbd7a0088d42c4acb73eeaed59c009d,What is your favorite color?,62cc13e735700e53bee37ee85aaf748c85cfb5eb2c00eeccd851b2d4e034ebbb
